FORPRINT: Tue May 20 12:59:08 2014
  3.04554e-10  2.94501e-10
  1.32294e-10  1.55275e-10
  2.26379e-10  9.41027e-11
  9.91848e-10  1.51195e-10
  6.41352e-11  1.03487e-10
  7.58698e-10  1.19673e-10
