FORPRINT: Tue May 20 12:56:49 2014
      0.00000         -NaN
  4.72303e-10  1.67744e-10
      0.00000         -NaN
      0.00000         -NaN
  1.15783e-09  5.15521e-11
  6.46793e-10  4.64721e-11
