      4.2759752	2.33814e+00
      8.3237963	2.26052e+00
     10.7515955	3.61945e+00
      7.7915554	2.09630e+00
           -NaN	nan
      2.8393257	7.85766e-01
      0.9312248	4.68654e-01
      0.1233055	9.96473e-02
      1.2498924	1.82776e-01
      0.8907604	2.57080e-01
      0.6915593	1.97783e-01
      1.6039088	2.60365e-01
      0.0232937	7.02026e-02
      0.0000000	6.06736e-03
      0.3311265	5.26768e-02
      1.9208894	2.92926e-01
      0.1691415	4.64073e-02
      0.0000000	1.17557e-03
