      0.0304631	4.11429e-02
      0.0426120	3.05233e-02
           -NaN	nan
      0.0745933	6.74376e-02
      0.0965734	4.74130e-02
      0.0875577	4.01219e-02
      0.0966300	3.24371e-02
      0.0871656	1.50969e-02
      0.1389737	1.75830e-02
      0.1659642	3.35066e-02
      0.0000000	1.94355e-03
      0.0000000	4.26956e-03
      0.0111951	8.77545e-03
      0.0000000	nan
      0.0489595	1.82559e-02
      0.4808602	7.90612e-02
      0.0890508	1.75427e-02
      0.0000000	3.23262e-04
