      0.0000000	0.00000e+00
    237.0525665	1.05544e+02
     62.4691467	2.81482e+01
     81.4320297	2.98655e+01
      7.6704693	nan
     15.5312357	5.61229e+00
      7.9449453	2.81043e+00
      0.5109348	2.33135e-01
      2.8014181	5.55996e-01
      3.9615703	9.50583e-01
      2.2992854	5.67473e-01
      3.4560876	7.53547e-01
      0.1751543	1.81063e-01
      0.0000000	7.27437e-02
      0.3131070	1.34424e-01
      1.9283081	7.50117e-01
      0.1469667	1.07755e-01
      0.0383417	8.65327e-02
