FORPRINT: Tue Dec 10 16:40:51 2013
      6.0575948      8.4340134     10.0892439      9.1498890           -NaN      3.7767982      0.9554321      0.1764812      1.4152097      1.0254806      0.4189919      1.9406056      0.0000000      0.0000000      0.2952498      1.8912636      0.1919305      0.0000000
      4.6893201      6.7177119      8.0040426      6.5192952           -NaN      2.1401231      1.1463767      0.0457330      1.1228378      0.7797539      0.6141177      1.3796225      0.0000000      0.0000000      0.3374391      1.8167982      0.1724673      0.0000000
      6.2774630      8.4486952      9.3313971      8.2226181           -NaN      3.2110834      0.4835593      0.1403824      1.1896211      1.0732534      0.5093421      1.6813041      0.0000000      0.0000000      0.2901434      2.1428721      0.1936208      0.0000000
      5.6143980      8.3216257      9.1955137      7.1261954           -NaN      1.7037152      1.0153085      0.0766951      1.2547351      0.4185235      0.4981547      1.5553277      0.0132757      0.0000000      0.2698337      2.1412425      0.0612775      0.0000000
      4.5525088      5.4676003      6.3625793      7.1218548           -NaN      2.7159224      1.0467476      0.2679683      1.2140080      0.6137047      0.9234078      1.1832253      0.0830401      0.0000000      0.3207489      1.8647432      0.2491086      0.0000000
      8.4536943      9.5485744      8.1528339     12.6778316           -NaN      4.5300298      1.5225037      0.0958647      1.3682591      1.4259570      1.0296488      1.8304037      0.0000000      0.0000000      0.3054760      2.4132936      0.1550529      0.0000000
      3.8262162      7.9635715      5.4085283     11.1735640           -NaN      3.1349382      1.9184818      0.1820032      1.4293084      0.7188581      0.8907865      1.2330402      0.0375506      0.0000000      0.2954141      1.9701529      0.1214444      0.0000000
      3.6981997      6.1576953      8.3953524      6.9175406           -NaN      1.7609305      1.0714465      0.2173538      1.0214095      1.1417820      0.3679494      1.4681466      0.0000000      0.0000000      0.3138308      1.5110128      0.2225999      0.0000000
      6.1948404      6.1844077      3.8096104      9.5519228           -NaN      2.4953954      0.9630595      0.1281368      1.1159563      0.9766982      0.6047074      1.3938895      0.1728449      0.0000000      0.2083498      2.1845193      0.0970369      0.0000000
      5.2214971      7.3922501     11.0858688      7.5734987           -NaN      2.7507057      0.8542932      0.0000000      1.1601732      0.7663056      0.8845762      1.2804343      0.0000000      0.0000000      0.3160046      1.9410249      0.1361340      0.0000000
      3.4648104      7.4675775      9.4010754      7.4808197           -NaN      2.9223437      0.7910772      0.0893936      1.0998670      0.6957595      0.5665943      1.3288404      0.0000000      0.0000000      0.2795564      1.7873181      0.1744357      0.0000000
      3.6897647      8.9770927      9.0915051      7.5870566      0.1652573      3.1646616      0.6169112      0.0250043      1.1322123      0.8915064      0.7121081      1.4292178      0.0000000      0.0000000      0.3622941      1.5902773      0.1541146      0.0000000
      3.3401463      5.6054606      7.1856174      7.1380596           -NaN      2.2067819      0.6175820      0.0461626      1.1312802      0.5655851      0.6546600      1.0931879      0.1132941      0.0000000      0.3091773      1.6666698      0.1722320      0.0000000
