FORPRINT: Tue May 20 12:33:42 2014
      0.00000         -NaN
      0.00000         -NaN
  5.74859e-10  1.16693e-10
  5.57306e-10  1.03855e-10
      0.00000         -NaN
  2.21868e-10  4.25000e-11
