FORPRINT: Mon Dec  9 18:33:33 2013
      0.0000000      1.1043210      2.8448031      0.6548886      0.6893122      0.5232524      0.3003105      0.0223208      0.3482350      0.4312522      0.2135443      0.4328098      0.0620073      0.0000000      0.0849142      1.0443534      0.0276724      0.0000000
      0.0000000      1.3028766      2.0989306      0.8934385      0.7583783      0.6118748      0.2638502      0.0293023      0.3317180      0.4002162      0.2084165      0.4541723      0.0000000      0.0000000      0.0981273      1.0545379      0.0227448      0.0000000
      0.0000000      0.9627698      2.5289323      0.6198318      0.5868190      0.4052522      0.2621453      0.0249203      0.3245991      0.4599228      0.1888605      0.4627012      0.0435037      0.0000000      0.0758716      1.0862737      0.0094497      0.0000000
      0.0000000      0.9574133      1.9026226      0.9977355      0.6526840      0.4975106      0.2529202      0.0258362      0.3349315      0.4440565      0.1990755      0.4672348      0.0492891      0.0000000      0.0755454      1.0758969      0.0149532      0.0000000
      0.0000000      1.1867921      1.9630244      1.1754307      0.7033547      0.5021328      0.3404496      0.0384548      0.3685436      0.4006943      0.2188181      0.3949354      0.0568281      0.0000000      0.0903425      1.0309144      0.0291545      0.0000000
      0.0000000      1.0702797      2.5383995      0.3547367      0.7931733      0.3966443      0.2947232      0.0298159      0.3275348      0.4441345      0.1777637      0.4295911      0.0415461      0.0136831      0.0861377      1.1382368      0.0152466      0.0000000
      0.0000000      1.1242245      2.3342576      0.5537094      0.6796469      0.5513418      0.3078964      0.0343869      0.3533552      0.4468742      0.2307037      0.4522872      0.0400061      0.0030663      0.0921833      1.0498248      0.0309199      0.0000000
      0.0000000      1.2008635      2.7513065      0.8623181      0.6054322      0.5089493      0.3505123      0.0289475      0.3387602      0.4194744      0.2335308      0.4370215      0.0594554      0.0000000      0.0851285      1.0614412      0.0097017      0.0000000
      0.0000000      1.0035033      2.7452919      0.6497777      0.6135427      0.5845706      0.2759705      0.0225137      0.3269893      0.4446281      0.1751126      0.4241212      0.0622714      0.0000000      0.0842749      1.0905012      0.0157165      0.0000000
      0.0000000      1.2267096      2.3701689      0.9248005      0.7563673      0.4113290      0.3469652      0.0314788      0.3258140      0.4566679      0.2359950      0.4096898      0.0531861      0.0000000      0.0688820      1.0808889      0.0061485      0.0000000
      0.0000000      1.0944825      2.9660051      0.7012649      0.6912307      0.3743489      0.3163292      0.0190721      0.3364226      0.4515666      0.2206090      0.4294598      0.0516162      0.0000000      0.0802716      1.0206932      0.0273350      0.0000000
      0.0000000      1.0218405      2.2225192      0.8440354      0.7984836      0.5533954      0.2474302      0.0267458      0.3247118      0.4686887      0.2125602      0.3879922      0.0785924      0.0000000      0.0784347      1.0711738      0.0064542      0.0000000
      0.0000000      1.0300255      2.3808463      0.7742404      0.6296839      0.4379918      0.3088092      0.0174659      0.3630160      0.3939250      0.2323722      0.4561040      0.0433765      0.0013454      0.0986784      1.1051764      0.0239319      0.0000000
      0.0000000      1.1575301      2.3672125      0.6418054      0.7309822      0.4879722      0.3236393      0.0335195      0.3242693      0.4530428      0.1978174      0.4271157      0.0333276      0.0000000      0.0926628      1.0397385      0.0194321      0.0000000
      0.0000000      0.9062588      2.4666848      0.5982974      0.5504476      0.4735786      0.2035110      0.0189594      0.3423206      0.4310933      0.2100902      0.4536893      0.0211362      0.0000000      0.0736195      1.1369786      0.0101289      0.0000000
      0.0000000      0.9689519      1.8586016      0.8650537      0.5953244      0.4974296      0.3025938      0.0153557      0.3331423      0.4224128      0.1991440      0.4753011      0.0120780      0.0000000      0.0718132      1.1742918      0.0009622      0.0000000
      0.0000000      1.1174990      2.3952258      0.7279122      0.7683667      0.4848645      0.2744236      0.0044997      0.3111452      0.4325912      0.2178852      0.4064762      0.0493119      0.0000000      0.0806808      1.0147771      0.0222920      0.0000000
      0.0000000      1.3873069      2.7921598      0.8546562      0.6955947      0.4626898      0.4174592      0.0099022      0.3438622      0.4417763      0.2255107      0.4206272      0.0463504      0.0000000      0.0819309      1.1341792      0.0060288      0.0000000
      0.0000000      0.9829935      2.2354395      0.7911149      0.7213983      0.4819097      0.2919651      0.0181962      0.3228345      0.4535633      0.1880483      0.4850517      0.0072724      0.0000000      0.0876480      1.0830370      0.0204740      0.0000000
      0.0000000      1.3019218      3.0746603      0.9800350      0.5807894      0.5581945      0.3778868      0.0069864      0.3367189      0.4662852      0.1579434      0.4104282      0.0619009      0.0000000      0.0918271      1.0387367      0.0239286      0.0000000
      0.0000000      1.5361488      2.9065750      0.9100456      0.6455139      0.7865565      0.2913253      0.0352235      0.3394628      0.4460976      0.2158555      0.4106755      0.0616485      0.0000000      0.0936906      1.0414562      0.0234140      0.0000000
      0.0000000      1.3468726      3.5885956      0.5453802      0.6602760      0.5502681      0.3109899      0.0528249      0.3163681      0.4458600      0.2212104      0.3352041      0.0935620      0.0000000      0.0754630      1.0894058      0.0181339      0.0000000
      0.0000000      1.6831299      3.5681009      0.7587386      0.7820934      0.6153485      0.3215087      0.0331552      0.3392276      0.4851825      0.2218173      0.4653684      0.0250698      0.0000000      0.0804210      1.0090263      0.0241280      0.0000000
      0.0000000      1.3017539      2.8505802      0.6135535      0.7359653      0.6262791      0.3047244      0.0481624      0.3716460      0.4505597      0.2615743      0.3733422      0.0807504      0.0000000      0.0828429      1.0903131      0.0167937      0.0000000
      0.0000000      1.0798411      2.4760704      0.8201717      0.6286182      0.5712410      0.3271121      0.0497474      0.3331692      0.4633142      0.1996933      0.5483450      0.0000000      0.0000000      0.0815923      1.0419815      0.0253606      0.0000000
      0.0000000      1.3218975      3.1501954      0.6938739      0.7893984      0.5258848      0.2698188      0.0362681      0.3289550      0.4620736      0.2304124      0.3689627      0.0672411      0.0101028      0.0921586      1.0582297      0.0180683      0.0000000
      0.0000000      1.3980104      3.0508523      0.8604684      0.6194786      0.5242140      0.4205992      0.0326785      0.3438712      0.4572588      0.2140573      0.4772386      0.0200599      0.0000000      0.0826263      1.1015732      0.0233373      0.0000000
      0.0000000      1.3552828      2.5777810      0.9177824      0.7713728      0.5359882      0.3044621      0.0183383      0.3485744      0.4453948      0.2613358      0.4230609      0.0563850      0.0086320      0.0806501      1.0037447      0.0387610      0.0000000
      0.0000000      0.9879262      2.2673707      0.8524963      0.4991373      0.5124034      0.2878003      0.0176038      0.3436881      0.4185511      0.2142452      0.4567190      0.0501135      0.0000000      0.0814527      1.1222930      0.0189247      0.0000000
      0.0000000      1.3039746      3.0204380      0.9486848      0.4890201      0.4502414      0.3331766      0.0307902      0.3540575      0.4731076      0.2233974      0.4423702      0.0603164      0.0000000      0.0811495      1.0549517      0.0244379      0.0000000
      0.0000000      1.1405382      2.3144042      0.8004600      0.7738336      0.6204990      0.2553873      0.0202762      0.3141526      0.4657860      0.2130411      0.4104222      0.0673278      0.0000000      0.0842205      1.0754789      0.0161185      0.0000000
      0.0000000      1.5911785      3.3803041      0.4878091      0.9422129      0.6028780      0.3615443      0.0490790      0.3498099      0.4797927      0.2314738      0.4276937      0.0745463      0.0000000      0.0800472      1.1294024      0.0152621      0.0000000
      0.0000000      1.3091339      2.5817986      0.8577278      0.8010867      0.6783555      0.3405918      0.0394678      0.3647345      0.4244925      0.2379047      0.4571398      0.0296274      0.0000000      0.0872342      1.0282902      0.0227531      0.0000000
      0.0000000      1.3578503      3.0124602      0.6303573      0.8067559      0.3849524      0.3267302      0.0404338      0.3445235      0.4366765      0.2192051      0.5080688      0.0137325      0.0000000      0.0894394      1.0911393      0.0110729      0.0000000
      0.0000000      1.0926257      2.6931450      0.8640532      0.6190857      0.6332379      0.2160022      0.0000000      0.3354980      0.4235838      0.2378312      0.3342727      0.0718655      0.0000000      0.0909519      1.0381571      0.0093986      0.0000000
      0.0000000      1.3795226      2.0537083      1.2374797      0.7359780      0.5121894      0.3528265      0.0158764      0.3334690      0.4435234      0.2267438      0.4489845      0.0130904      0.0000000      0.0830011      1.0690758      0.0197472      0.0000000
      0.0000000      1.1435784      2.1617663      1.1177731      0.6216072      0.5515128      0.2832374      0.0263609      0.3576757      0.4552085      0.2501711      0.4480915      0.0624552      0.0000000      0.0879114      1.0706021      0.0210782      0.0000000
      0.0000000      0.9408405      2.0691617      0.6400078      0.7206589      0.5583706      0.1713092      0.0157452      0.3364457      0.3993451      0.2369950      0.4098025      0.0557894      0.0000000      0.0845557      1.0830853      0.0170591      0.0000000
      0.0000000      1.0457367      2.0011415      0.9336174      0.6901790      0.4544904      0.3520296      0.0296708      0.3439966      0.4677565      0.2216674      0.4421406      0.0581286      0.0000000      0.0906388      1.1021554      0.0143287      0.0000000
      0.0000000      1.1869154      2.6204855      0.7806664      0.7002969      0.4807962      0.3508200      0.0246431      0.3549777      0.4597451      0.2156307      0.3952770      0.0921837      0.0000000      0.0956137      1.0718207      0.0137327      0.0000000
