FORPRINT: Tue May 20 12:36:53 2014
      0.00000         -NaN
  2.64944e-09  6.23893e-10
      0.00000         -NaN
  8.71991e-10  3.32894e-10
  5.59303e-10  1.12340e-10
  4.32123e-10  9.22571e-11
