FORPRINT: Tue May 20 13:00:38 2014
  1.00720e-09  7.45880e-10
  4.85846e-09  7.41551e-10
      0.00000         -NaN
  1.84836e-09  3.50625e-10
  7.08316e-10  1.61073e-10
  1.98225e-10  9.75370e-11
