FORPRINT: Tue May 20 12:55:08 2014
  6.97445e-10  3.08967e-10
  4.00105e-10  1.98149e-10
  5.83703e-11  9.63537e-11
  2.04325e-10  1.13632e-10
  5.41792e-10  4.51405e-11
  5.33668e-10  4.79582e-11
