FORPRINT: Tue Dec 10 19:40:27 2013
      0.3647151      0.3239185      0.0239276      0.5772387      0.1577277      0.1657016      0.1979687      0.0482100      0.3172883      0.4691614      0.1280229      0.5495390      0.0000000      0.0000000      0.0802546      1.5445186      0.1153537      0.0000000
      0.3732476      0.3375390      0.0013436      0.5620137      0.1782442      0.0997901      0.2279932      0.0434059      0.3104063      0.4505926      0.1841314      0.5190223      0.0000000      0.0000000      0.1359732      1.7445163      0.0967566      0.0072109
      0.3764853      0.3535178           -NaN      0.6056338      0.0764442      0.1336858      0.1852035      0.0207649      0.3111925      0.4341435      0.1366507      0.4946710      0.0000000      0.0000000      0.2349724      1.6070880      0.1416717      0.1284071
      0.3188608      0.3292440           -NaN      0.5896400      0.1489145      0.1536401      0.1419533      0.0344415      0.2880104      0.4252999      0.1289069      0.4364170      0.0000000      0.0000000      0.0621947      1.8020476      0.1612911      0.0000000
      0.3084289      0.3188241      0.0467292      0.5203017      0.1479791      0.0899186      0.2193521      0.0601796      0.3267506      0.4239466      0.1525061      0.5122028      0.0000000      0.0000000      0.1227380      1.3302283      0.0637431      0.0864154
      0.3501973      0.3424464      0.0470748      0.5348434      0.1284446      0.1465638      0.2104149      0.0243718      0.3262993      0.4072185      0.1892731      0.5149789      0.0000000      0.0000000      0.1365593      1.3228766      0.0976354      0.1976349
      0.3508432      0.3135227      0.4222788      0.3937966      0.1056006      0.1610499      0.1591557      0.0448612      0.2989195      0.4393255      0.1668194      0.5279043      0.0000000      0.0000000      0.2100109      1.4363050      0.0637679      0.1030061
      0.3383439      0.3793452           -NaN      0.5963770      0.0947377      0.1166387      0.2199707      0.0591992      0.2827108      0.4986627      0.2175830      0.4784760      0.0000000      0.0000000      0.2096864      1.4076178      0.1528294      0.0126241
      0.3528665      0.3673400      0.3973281      0.3506585      0.1780639      0.0985661      0.2208744      0.0418031      0.3049910      0.4667671      0.2107439      0.4953386      0.0000000      0.0000000      0.1476808      1.2729825      0.0723279      0.0000000
      0.3478181      0.3568587      0.2449969      0.5525094      0.1096893      0.1189715      0.1870676      0.0196802      0.3029931      0.4869957      0.1059101      0.5012193      0.0000000      0.0000000      0.1406982      1.3655436      0.1126052      0.1053701
      0.3651994      0.3596407      0.0492187      0.5622426      0.1977851      0.0936377      0.2488050      0.0568972      0.2928519      0.5072365      0.1797346      0.4995913      0.0071613      0.0000000      0.1535074      1.7877303      0.1227376      0.0281413
      0.3454448      0.3418169      0.0383113      0.5859278      0.0790215      0.1223388      0.1550586      0.0298319      0.2797096      0.4525732      0.1560291      0.4428551      0.0000000      0.0000000      0.1794367      1.3378661      0.1231679      0.0770742
      0.3553411      0.3775677           -NaN      0.5742905      0.0571359      0.1717905      0.1878933      0.0486376      0.3091808      0.4553561      0.1585751      0.4751121      0.0243987      0.0000000      0.0964436      1.4948871      0.1096814      0.1328072
      0.3328477      0.3122263      0.2160325      0.4851975      0.1668665      0.1243363      0.2117391      0.0137678      0.3124900      0.4888549      0.1501519      0.5315887      0.0000000      0.0000000      0.2120001      1.3930904      0.1552607      0.1720161
      0.4218474      0.3761038           -NaN      0.5165859      0.2317110      0.1349561      0.1560434      0.0485036      0.2752238      0.4599412      0.1367090      0.5112611      0.0000000      0.0000000      0.1215108      1.2641494      0.1642020      0.1437985
      0.3222800      0.3741059      0.1033701      0.5522458      0.1814068      0.1348528      0.1921252      0.0406757      0.3297503      0.4208413      0.1827008      0.4137921      0.0514488      0.0000000      0.1202701      1.8893610      0.0812119      0.0727777
      0.4017729      0.3456470           -NaN      0.5739381      0.1514117      0.1611863      0.2280035      0.0445233      0.3052725      0.4743096      0.1952858      0.5273125      0.0000000      0.0000000      0.0977467      1.6510258      0.1038668      0.0320754
      0.3647978      0.3660601      0.3742568      0.4266393      0.1694490      0.1012379      0.1888821      0.0420060      0.2884672      0.4898767      0.1568533      0.4929172      0.0229280      0.0000000      0.1614746      1.2269478      0.1068871      0.0556293
      0.3787003      0.3563085      0.0835973      0.5661969      0.1357002      0.1243309      0.2124676      0.0440005      0.3200815      0.4127507      0.1499137      0.4763701      0.0000000      0.0000000      0.1153096      1.2554363      0.1057404      0.2006383
      0.2970789      0.3444583      0.0282708      0.6183923      0.0497259      0.1623496      0.1641233      0.0494627      0.2864392      0.4452009      0.1693204      0.5005556      0.0000000      0.0000000      0.1661412      1.5573000      0.1130256      0.0370894
      0.3493410      0.3770113      0.1962790      0.4856322      0.1540231      0.1565184      0.1610924      0.0362253      0.2982302      0.4893700      0.1782854      0.4921664      0.0000000      0.0000000      0.1067038      1.3317169      0.0891590      0.1625413
      0.3765668      0.3430681      0.1652265      0.5179176      0.1433754      0.1397410      0.1818764      0.0437370      0.2675646      0.5084658      0.1863662      0.5327619      0.0061784      0.0000000      0.1995337      1.2156382      0.1528544      0.1364681
      0.3426278      0.3976987           -NaN      0.5608265      0.1844421      0.1046658      0.1946356      0.0535323      0.2917010      0.4534332      0.1736538      0.4260505      0.0000000      0.0000000      0.1319597      0.9143016      0.1476932      0.0196629
      0.3069208      0.3410900           -NaN      0.5835643      0.1177313      0.1031631      0.1690262      0.0320284      0.2920799      0.4566172      0.1833723      0.4678316      0.0000000      0.0000000      0.1434216      1.4741976      0.0815904      0.1876206
      0.3585232      0.3771728           -NaN      0.5545072      0.2525943      0.0823326      0.2263936      0.0413503      0.3213391      0.4463076      0.2155854      0.4919939      0.0000000      0.0000000      0.1696812      1.5444518      0.1622167      0.1041777
      0.3323337      0.3534021           -NaN      0.5739388      0.2013315      0.0658014      0.2705243      0.0452610      0.2940181      0.4871762      0.1554530      0.5277627      0.0000000      0.0000000      0.1721617      1.7080734      0.0658315      0.0000000
      0.4013982      0.3214254      0.0850771      0.5246914      0.1812975      0.1345410      0.2172058      0.0457692      0.3053714      0.4758274      0.1914239      0.4844952      0.0000000      0.0000000      0.2654423      1.2686435      0.1065025      0.1413538
      0.3720076      0.3736465           -NaN      0.5449225      0.2215110      0.1139902      0.2475697      0.0676670      0.3252284      0.4520704      0.1818917      0.4723007      0.0000000      0.0000000      0.0909169      1.5131335      0.1114989      0.0000000
      0.3305593      0.2968651      0.1800117      0.4468534      0.1811725      0.1321695      0.1872607      0.0160922      0.2957115      0.4370500      0.1952552      0.4118307      0.0167451      0.0000000      0.2085965      1.2485290      0.1214126      0.0849640
      0.3930591      0.3330639      0.1264070      0.5215574      0.1831049      0.1420750      0.1743442      0.0429051      0.2986300      0.4730847      0.1350752      0.5196677      0.0000000      0.0000000      0.1339353      1.4659486      0.0675003      0.0415219
      0.3770864      0.3653649           -NaN      0.5421183      0.2178481      0.1696980      0.2043040      0.0348151      0.3054543      0.4935061      0.1953766      0.5178646      0.0000000      0.0000000      0.2366545      1.1452761      0.1683216      0.0773930
      0.3123972      0.4036032      0.2052143      0.5729936      0.1286720      0.1624678      0.1637944      0.0300405      0.3357180      0.4173187      0.2048626      0.5061524      0.0000000      0.0000000      0.1533520      1.2999295      0.0652969      0.0000000
      0.3341886      0.4013329      0.3432966      0.5486453      0.0860576      0.1260193      0.2185349      0.0521651      0.3214843      0.4418036      0.1968586      0.5035642      0.0000000      0.0000000      0.1664391      1.5669233      0.0823871      0.1163190
      0.3999560      0.3197520      0.2659964      0.5051259      0.1682262      0.0963132      0.2187958      0.0303191      0.2849413      0.4924418      0.1764944      0.4792439      0.0000000      0.0000000      0.1005520      1.1854551      0.0880844      0.0635697
      0.3560492      0.3676307      0.2303867      0.4925374      0.0835964      0.1540549      0.1953447      0.0135766      0.2864179      0.4434752      0.1562832      0.4667701      0.0000000      0.0000000      0.2046417      1.6695533      0.0988629      0.1397588
      0.3752449      0.4027385      0.0682936      0.5513465      0.1014760      0.1372242      0.2239361      0.0397348      0.3004743      0.4367004      0.1384967      0.5416740      0.0000000      0.0000000      0.1549152      1.5091325      0.0179861      0.0728610
      0.3572791      0.3334871      0.1175666      0.6019204      0.0370597      0.1733451      0.1333812      0.0262291      0.2845326      0.4729785      0.1419336      0.4775451      0.0000000      0.0000000      0.1170127      1.4547590      0.1404127      0.1264634
      0.3283876      0.3527370           -NaN      0.5985157      0.1409936      0.1252187      0.2114372      0.0160862      0.2986667      0.4348113      0.1929945      0.3998798      0.0000000      0.0000000      0.1063638      1.3592204      0.0655743      0.0000000
      0.3634273      0.3512750      0.2539808      0.4086483      0.2564845      0.0353371      0.2427130      0.0319258      0.2706015      0.4933422      0.1475758      0.5330948      0.0000000      0.0000000      0.1666457      1.2315195      0.1398633      0.0584382
      0.3731844      0.3510795      0.1668692      0.5668626      0.1432775      0.1244669      0.2571028      0.0426014      0.3080049      0.5134261      0.1944437      0.4916653      0.0000000      0.0000000      0.1795297      1.3743467      0.1822869      0.1733817
      0.3452349      0.3247457      0.0054730      0.5461097      0.1477213      0.1053848      0.2358260      0.0291776      0.2914894      0.4401121      0.1822895      0.4520066      0.0000000      0.0000000      0.0853059      1.4562625      0.1176952      0.0000000
      0.3485025      0.4206084      0.0800919      0.5994926      0.2001179      0.1557383      0.2194957      0.0614548      0.2899457      0.5459231      0.1834764      0.5727122      0.0000000      0.0000000      0.1292655      1.5488298      0.0071471      0.0542963
      0.3319493      0.3735866      0.0435891      0.5450184      0.1235563      0.1168833      0.1633976      0.0420274      0.2974457      0.4435679      0.1993058      0.4923061      0.0000000      0.0000000      0.1404766      1.8631316      0.0808141      0.1820442
      0.3250619      0.3239551      0.1895749      0.4425275      0.1944987      0.0265740      0.2448551      0.0204667      0.3171620      0.3849869      0.1687706      0.3989045      0.0315371      0.0000000      0.0826986      1.5417746      0.0360454      0.0878232
      0.4029411      0.3741311      0.0688453      0.6013646      0.1116003      0.1527778      0.2152865      0.0550805      0.3168437      0.4734619      0.2145398      0.5080424      0.0000000      0.0000000      0.0815345      1.5463074      0.0405304      0.0094951
