FORPRINT: Tue May 20 12:38:20 2014
      0.00000         -NaN
  6.68759e-11  1.95362e-10
      0.00000         -NaN
  1.72503e-10  9.67843e-11
  5.81005e-11  4.60611e-11
  1.27542e-10  4.73648e-11
