|   WAVELENGTH    |      FLUX       | FLUX_UNCERTAINTY |
|      real       |      real       |       real       |
         5.242817          13.45823          0.8937437
         5.273802          13.37628          0.9364095
         5.304788          13.18590          0.7829100
         5.335773          12.83858          0.6822858
         5.366758          13.38183          0.6459776
         5.397744          12.21829          0.6504471
         5.428729          13.03310          0.5918694
         5.459714          12.13617          0.5826054
         5.490700          12.94474          0.5023773
         5.521685          11.77877          0.4525375
         5.552670          12.61562          0.4945083
         5.583656          13.02659          0.4938579
         5.614641          11.76663          0.4713903
         5.645627          11.54407          0.4972663
         5.676612          11.50886          0.5494358
         5.707598          12.01263          0.5211104
         5.738583          12.22385          0.5985302
         5.769568          10.71319          0.6169779
         5.800553          11.78219          0.6287271
         5.831539          12.27662          0.6325184
         5.862525          11.70518          0.5725952
         5.893510          12.01624          0.5833247
         5.924495          11.79032          0.5449054
         5.955481          9.923677          0.5209790
         5.986466          12.27970          0.5017729
         6.017451          11.92458          0.5175698
         6.048437          11.29942          0.5048860
         6.079422          10.94006          0.5108753
         6.110407          10.85603          0.4355644
         6.141393          11.50167          0.4399083
         6.172378          12.00148          0.4928845
         6.203363          11.98476          0.4635199
         6.234349          12.22911          0.4452714
         6.265334          11.88476          0.5055932
         6.296319          11.37114          0.5168678
         6.327305          11.87396          0.5739675
         6.358290          11.68506          0.6016852
         6.389276          10.92898          0.6138095
         6.420261          11.17322          0.6158531
         6.451246          11.60517          0.6054172
         6.482232          10.90627          0.5715060
         6.513217          9.523145          0.6060201
         6.544202          10.68371          0.6211756
         6.575188          10.32403          0.6503429
         6.606173          10.45162          0.6266964
         6.637158          10.35795          0.5566667
         6.668144          10.56073          0.5306812
         6.699129          10.22949          0.4943295
         6.730114          11.31415          0.5194574
         6.761100          9.840775          0.5091449
         6.792085          8.886032          0.5355300
         6.823071          10.00262          0.5531536
         6.854056          10.56639          0.6364918
         6.885041          9.907753          0.5676625
         6.916027          9.765856          0.5898798
         6.947012          11.23485          0.6377852
         6.977998          10.37735          0.6924813
         7.008983          10.27389          0.6956528
         7.039968          10.31134          0.7372184
         7.070954          9.632069          0.7521873
         7.101939          8.713674          0.7399818
         7.132924          9.224993          0.7562439
         7.163910          10.25795          0.7456047
         7.194895          8.257830          0.7933603
         7.225881          8.921376          0.8381632
         7.256866          9.073429          0.9836258
         7.287851          11.11414          0.9760458
         7.318837          11.62956           1.033677
         7.349822          8.224950          0.9709116
         7.380807          8.785328          0.9665364
         7.411793          10.11644          0.9635282
         7.442778          8.438598          0.9629697
         7.473763          9.645011           1.046503
         7.504749          11.88935           1.006726
         7.533706          9.723690          0.6602950
         7.595799          9.824298          0.6262324
         7.657894          10.07372          0.5749322
         7.719988          9.193327          0.6381347
         7.782082          8.992636          0.4442458
         7.844176          10.16646          0.4332336
         7.906271          8.902715          0.4405801
         7.968365          8.360400          0.3724001
         8.030458          9.448883          0.3785632
         8.092554          9.757051          0.3658543
         8.154648          7.415549          0.3869956
         8.216742          8.358294          0.3394045
         8.278836          7.912798          0.3485547
         8.340930          7.919873          0.3380798
         8.403025          8.399076          0.3250806
         8.465118          7.997094          0.3880990
         8.527213          8.714038          0.3536971
         8.589307          8.531552          0.3859041
         8.651402          8.755790          0.3809948
         8.713495          8.840042          0.3744736
         8.775590          8.751960          0.3611642
         8.837685          8.288552          0.3384936
         8.899778          7.882303          0.3155440
         8.961872          7.982581          0.3222848
         9.023967          7.880520          0.3182211
         9.086061          7.358396          0.3248648
         9.148155          8.303829          0.2879949
         9.210249          7.797250          0.2718777
         9.272344          8.427170          0.2761643
         9.334438          8.765638          0.2800489
         9.396532          8.256474          0.2586056
         9.458626          8.726649          0.2870325
         9.520720          8.711312          0.2633541
         9.582815          8.650191          0.2500060
         9.644909          9.167105          0.2401961
         9.707003          10.50122          0.2429358
         9.769097          9.918864          0.2414389
         9.831192          8.562945          0.2549740
         9.893286          8.811756          0.2629553
         9.955380          8.692424          0.2711628
         10.01747          8.754480          0.2775835
         10.07957          8.719129          0.2816610
         10.14166          8.203579          0.2850769
         10.20376          8.390191          0.2932872
         10.26585          8.535872          0.3059891
         10.32795          8.361338          0.2813430
         10.39004          8.097438          0.2921017
         10.45213          8.457267          0.2661485
         10.51423          9.096985          0.2578588
         10.57632          8.308246          0.2553879
         10.63842          8.696430          0.2483805
         10.70051          8.395800          0.2466247
         10.76260          8.485149          0.2481870
         10.82470          8.473510          0.2233505
         10.88679          7.684993          0.2500853
         10.94889          8.549770          0.2233919
         11.01098          8.510717          0.2427238
         11.07308          8.356255          0.2331991
         11.13517          9.598446          0.2499293
         11.19726          11.01901          0.2488076
         11.25936          12.51642          0.2441544
         11.32145          13.37470          0.2871534
         11.38355          12.97482          0.2693110
         11.44564          10.90629          0.3076574
         11.50774          10.21553          0.2861744
         11.56983          9.855799          0.3286154
         11.63192          9.435421          0.3491036
         11.69402          9.184474          0.3315504
         11.75611          9.187277          0.3231349
         11.81821          8.592294          0.3077351
         11.88030          8.621045          0.2828140
         11.94240          8.457228          0.2733729
         12.00449          8.719099          0.2711949
         12.06658          9.109356          0.2610438
         12.12868          8.452391          0.2897861
         12.19077          8.650379          0.2511050
         12.25287          8.293144          0.2648430
         12.31496          8.703666          0.2596377
         12.37705          8.750361          0.2799757
         12.43915          8.441050          0.2434862
         12.50124          8.143315          0.2452271
         12.56334          8.545921          0.2503864
         12.62543          8.251236          0.2474240
         12.68753          8.601741          0.2589625
         12.74962          8.780780          0.2701126
         12.81171          9.040543          0.2748648
         12.87381          11.30734          0.2793972
         12.93590          9.730426          0.3002281
         12.99800          8.121461          0.3137375
         13.06009          7.562141          0.3470893
         13.12218          7.016063          0.3475652
         13.18428          6.725774          0.3571846
         13.24637          7.075103          0.3499105
         13.30847          7.225601          0.3191722
