|   WAVELENGTH    |      FLUX       | FLUX_UNCERTAINTY |
|      real       |      real       |       real       |
         5.242817          9.834266          0.4046350
         5.273802          10.19842          0.4138393
         5.304788          10.27850          0.3793643
         5.335773          10.32931          0.3275366
         5.366758          9.740775          0.3072814
         5.397744          10.47142          0.2959481
         5.428729          10.18612          0.2856962
         5.459714          9.925881          0.2516335
         5.490700          9.887260          0.2404509
         5.521685          9.694835          0.2480717
         5.552670          9.942585          0.2638234
         5.583656          9.257343          0.2870544
         5.614641          10.01059          0.2756293
         5.645627          9.898995          0.2765784
         5.676612          9.520480          0.2942679
         5.707598          9.416863          0.2982472
         5.738583          9.361198          0.3212723
         5.769568          9.362593          0.3166322
         5.800553          9.775159          0.3050321
         5.831539          9.107443          0.2950253
         5.862525          8.992092          0.2819336
         5.893510          8.935816          0.2788971
         5.924495          8.705350          0.2670204
         5.955481          8.869349          0.2620173
         5.986466          8.951000          0.2686572
         6.017451          9.153164          0.2688931
         6.048437          8.785314          0.2522572
         6.079422          8.928753          0.2502428
         6.110407          8.995200          0.2571777
         6.141393          9.240072          0.2499969
         6.172378          9.510175          0.2585557
         6.203363          9.245626          0.2715897
         6.234349          9.174771          0.2824300
         6.265334          8.968552          0.3012658
         6.296319          9.135275          0.3195289
         6.327305          8.733998          0.3553382
         6.358290          9.062551          0.3615165
         6.389276          8.389533          0.3453394
         6.420261          8.577488          0.3197378
         6.451246          8.010463          0.3251559
         6.482232          8.111383          0.3086520
         6.513217          8.218856          0.3054871
         6.544202          7.760280          0.3341785
         6.575188          7.706106          0.3376696
         6.606173          7.399318          0.3294229
         6.637158          7.626168          0.3215542
         6.668144          7.694697          0.2890685
         6.699129          7.509027          0.2725075
         6.730114          7.688850          0.2942861
         6.761100          7.462643          0.3041158
         6.792085          7.574773          0.3268433
         6.823071          7.193385          0.3119414
         6.854056          7.120167          0.3327590
         6.885041          7.319051          0.3563591
         6.916027          6.677893          0.3696745
         6.947012          6.875930          0.3946628
         6.977998          7.140134          0.4317747
         7.008983          7.662189          0.4785306
         7.039968          7.481933          0.4646504
         7.070954          7.312314          0.4636545
         7.101939          7.291254          0.4658849
         7.132924          6.932105          0.4754086
         7.163910          7.654867          0.4611361
         7.194895          7.587716          0.4843126
         7.225881          7.144156          0.5075819
         7.256866          6.945661          0.5123129
         7.287851          7.056378          0.5337400
         7.318837          7.025787          0.5257933
         7.349822          6.946496          0.4936683
         7.380807          6.592641          0.5095717
         7.411793          6.440955          0.4747589
         7.442778          7.085388          0.4963450
         7.473763          7.496729          0.5248989
         7.504749          6.967514          0.5276994
         7.533706          6.886448          0.2996532
         7.595799          6.970979          0.2713707
         7.657894          7.196089          0.2813185
         7.719988          6.618199          0.2660716
         7.782082          6.630382          0.2332942
         7.844176          6.620633          0.2415108
         7.906271          5.957014          0.2351910
         7.968365          5.514997          0.2236610
         8.030458          5.528919          0.2312802
         8.092554          4.861214          0.2171786
         8.154648          5.599469          0.2244848
         8.216742          5.320436          0.2203520
         8.278836          5.739984          0.2193693
         8.340930          5.594970          0.2108525
         8.403025          5.455303          0.2077813
         8.465118          5.223862          0.2149273
         8.527213          5.361675          0.2055771
         8.589307          5.268119          0.1978309
         8.651402          5.307389          0.1808683
         8.713495          5.441108          0.1646098
         8.775590          5.346444          0.1564558
         8.837685          5.238540          0.1495604
