|   WAVELENGTH    |      FLUX       | FLUX_UNCERTAINTY |
|      real       |      real       |       real       |
         5.242817          6.333764          0.7641708
         5.273802          6.001177          0.9013085
         5.304788          7.079999          0.7682561
         5.335773          8.234462          0.7037134
         5.366758          7.373570          0.6541918
         5.397744          6.531675          0.6106641
         5.428729          7.078479          0.5987995
         5.459714          6.788360          0.5316508
         5.490700          6.546159          0.5368507
         5.521685          7.278919          0.4509069
         5.552670          6.265420          0.4620889
         5.583656          7.369158          0.4747992
         5.614641          7.723344          0.5042198
         5.645627          7.200806          0.4719493
         5.676612          6.744377          0.4910113
         5.707598          6.183557          0.5142270
         5.738583          6.045243          0.5614759
         5.769568          6.292711          0.5565338
         5.800553          6.264599          0.6576497
         5.831539          6.289664          0.5985306
         5.862525          5.924587          0.5633007
         5.893510          5.666067          0.5721846
         5.924495          6.140611          0.5509290
         5.955481          5.825679          0.4954234
         5.986466          6.093025          0.5139985
         6.017451          6.462269          0.4815649
         6.048437          6.693831          0.4713243
         6.079422          6.567349          0.5103437
         6.110407          6.390462          0.4359503
         6.141393          6.453679          0.4464371
         6.172378          5.780169          0.4993646
         6.203363          6.209078          0.4832771
         6.234349          5.485165          0.4432229
         6.265334          5.698623          0.4959171
         6.296319          6.141204          0.4990591
         6.327305          5.886574          0.5525002
         6.358290          5.935329          0.5788602
         6.389276          5.472408          0.5942511
         6.420261          5.568787          0.6079547
         6.451246          5.436687          0.5886911
         6.482232          5.752131          0.5755364
         6.513217          5.730448          0.5898372
         6.544202          5.682630          0.6520767
         6.575188          5.487934          0.6338865
         6.606173          5.768113          0.6120002
         6.637158          5.673572          0.5534241
         6.668144          5.522716          0.5296722
         6.699129          5.189634          0.5025240
         6.730114          5.266923          0.5118095
         6.761100          5.616701          0.5535773
         6.792085          5.218453          0.5439665
         6.823071          4.660495          0.5593993
         6.854056          4.434098          0.5564006
         6.885041          4.430818          0.5491518
         6.916027          4.750550          0.5828097
         6.947012          5.874387          0.5990350
         6.977998          4.590582          0.6456963
         7.008983          3.447067          0.7255984
         7.039968          4.910793          0.7452270
         7.070954          4.382570          0.8505223
         7.101939          4.184725          0.7395504
         7.132924          4.671959          0.7689261
         7.163910          4.331276          0.7414128
         7.194895          3.998602          0.7792148
         7.225881          4.991940          0.8439681
         7.256866          4.899484          0.8694679
         7.287851          2.565386          0.9908820
         7.318837          5.039956          0.9867321
         7.349822          4.017667           1.002178
         7.380807          4.302931          0.9566503
         7.411793          3.942318          0.9306206
         7.442778          4.008439          0.9347047
         7.473763          3.582325          0.9843640
         7.504749          4.513290          0.9502083
         7.533706          4.505758          0.6926988
         7.595799          4.322845          0.5755012
         7.657894          3.304590          0.5824718
         7.719988          4.370666          0.5114136
         7.782082          3.713690          0.4335889
         7.844176          3.615993          0.3884105
         7.906271          2.500765          0.4097633
         7.968365          3.336894          0.3413368
         8.030458          4.253438          0.4068235
         8.092554          3.772149          0.3784199
         8.154648          3.701477          0.3492073
         8.216742          2.887551          0.3581370
         8.278836          3.713992          0.3458535
         8.340930          3.040178          0.3368627
         8.403025          3.460449          0.3099881
         8.465118          3.996875          0.3372130
         8.527213          3.278878          0.3324340
         8.589307          3.309518          0.3591134
         8.651402          3.114476          0.3450026
         8.713495          3.104748          0.3618260
         8.775590          3.627195          0.3415222
         8.837685          3.340737          0.3452415
         8.899778          3.201198          0.3135597
         8.961872          2.859596          0.3294492
         9.023967          3.296725          0.3120279
         9.086061          3.714984          0.2976923
         9.148155          3.872187          0.2852964
         9.210249          3.639029          0.2826619
         9.272344          3.540507          0.2689133
         9.334438          3.569623          0.2910470
         9.396532          3.252976          0.2519967
         9.458626          4.488295          0.2616563
         9.520720          4.332719          0.2572544
         9.582815          3.331294          0.2508707
         9.644909          3.447710          0.2294482
         9.707003          3.512645          0.2548391
         9.769097          3.764971          0.2170653
         9.831192          3.396889          0.2337960
         9.893286          4.487614          0.2613401
         9.955380          4.162226          0.2579857
         10.01747          3.431521          0.2717455
         10.07957          3.541632          0.2552799
         10.14166          3.598180          0.2737212
         10.20376          3.544502          0.2770316
         10.26585          3.842882          0.2970811
         10.32795          3.309011          0.2862810
         10.39004          3.720489          0.2957656
         10.45213          3.856927          0.2644573
         10.51423          3.689636          0.2558499
         10.57632          3.228939          0.2754094
         10.63842          3.321628          0.2280928
         10.70051          3.441422          0.2255180
         10.76260          2.901695          0.2317023
         10.82470          3.326271          0.2122672
         10.88679          2.993413          0.2247959
         10.94889          3.013652          0.2157255
         11.01098          2.997047          0.2265956
         11.07308          3.560282          0.2364859
         11.13517          2.923465          0.2267653
         11.19726          3.694256          0.2420587
         11.25936          3.524719          0.2337271
         11.32145          3.357557          0.2711267
         11.38355          2.899451          0.2494927
         11.44564          3.026631          0.2840990
         11.50774          3.317696          0.2865372
         11.56983          2.886460          0.2943462
         11.63192          3.290833          0.3165366
         11.69402          3.157851          0.3465244
         11.75611          2.753187          0.3270198
         11.81821          3.004149          0.3000403
         11.88030          2.837985          0.2840547
         11.94240          2.768451          0.2734852
         12.00449          2.885844          0.2674535
         12.06658          2.725460          0.2760475
         12.12868          2.976925          0.2599096
         12.19077          2.331481          0.2473868
         12.25287          2.920311          0.2609732
         12.31496          2.873427          0.2663502
         12.37705          2.280146          0.2610026
         12.43915          2.936955          0.2568893
         12.50124          2.783815          0.2610146
         12.56334          2.606699          0.2459470
         12.62543          2.483603          0.2379834
         12.68753          2.743535          0.2593050
         12.74962          2.517587          0.2619770
         12.81171          2.476898          0.2540217
         12.87381          3.082026          0.2787770
         12.93590          2.621066          0.2863036
         12.99800          2.253481          0.3133419
         13.06009          2.190563          0.3275381
         13.12218          2.226203          0.3573101
         13.18428          2.399416          0.3610044
