|   WAVELENGTH    |      FLUX       | FLUX_UNCERTAINTY |
|      real       |      real       |       real       |
         5.242817          6.190607          0.7111243
         5.273802          6.859238          0.8482450
         5.304788          6.249464          0.7405748
         5.335773          6.177943          0.6601843
         5.366758          6.576953          0.5998755
         5.397744          5.160470          0.6031286
         5.428729          5.389142          0.5439420
         5.459714          6.447315          0.4824736
         5.490700          6.481820          0.4741504
         5.521685          5.910814          0.4468940
         5.552670          6.154202          0.4421610
         5.583656          6.111435          0.4516982
         5.614641          5.711800          0.5906721
         5.645627          6.584160          0.4787379
         5.676612          6.343057          0.4735346
         5.707598          5.873585          0.4727370
         5.738583          5.597973          0.5037907
         5.769568          6.363630          0.5597280
         5.800553          5.310874          0.5948455
         5.831539          6.346577          0.5486212
         5.862525          5.861674          0.5453114
         5.893510          5.934766          0.5671464
         5.924495          6.344390          0.5341259
         5.955481          5.794893          0.4815428
         5.986466          5.998503          0.4733030
         6.017451          6.273245          0.4902222
         6.048437          6.340229          0.4676898
         6.079422          6.559261          0.4609351
         6.110407          6.302265          0.4290839
         6.141393          5.675876          0.4313149
         6.172378          6.009816          0.4428197
         6.203363          6.167346          0.4559917
         6.234349          6.292234          0.4387847
         6.265334          6.432535          0.4744595
         6.296319          6.457793          0.5016366
         6.327305          5.924674          0.5375966
         6.358290          6.516185          0.5616385
         6.389276          6.770593          0.5873654
         6.420261          5.808091          0.6093102
         6.451246          5.162646          0.6006443
         6.482232          5.516972          0.5875208
         6.513217          5.168056          0.5773531
         6.544202          5.458287          0.6167302
         6.575188          5.801273          0.6051011
         6.606173          5.552513          0.5963435
         6.637158          5.640941          0.5657309
         6.668144          5.936716          0.5234466
         6.699129          6.158349          0.4871512
         6.730114          5.718178          0.4925710
         6.761100          4.775645          0.5131196
         6.792085          5.616543          0.5408293
         6.823071          4.885201          0.5399089
         6.854056          5.421900          0.5708047
         6.885041          3.648515          0.5584126
         6.916027          5.314057          0.5727183
         6.947012          4.984664          0.5931466
         6.977998          4.603689          0.6302114
         7.008983          5.127523          0.7097510
         7.039968          4.543818          0.7193669
         7.070954          3.191853          0.7191731
         7.101939          3.878953          0.7010901
         7.132924          4.667384          0.7578866
         7.163910          4.560247          0.7278900
         7.194895          3.799613          0.7482015
         7.225881          3.308899          0.8410183
         7.256866          4.492471          0.8790567
         7.287851          4.403594          0.9690320
         7.318837          4.985161           1.031499
         7.349822          5.538677           1.002305
         7.380807          4.944728          0.9740542
         7.411793          4.383450          0.9306672
         7.442778          4.556296          0.9246482
         7.473763          4.738351          0.9565192
         7.504749          4.241552          0.9520371
         7.533706          4.922701          0.6203355
         7.595799          5.778946          0.5304927
         7.657894          4.661708          0.5390269
