FORPRINT: Tue Dec 10 18:53:18 2013
      0.3260759      1.0189018      1.3290532      1.4813975      1.0821368      0.5537683      0.8525065      0.0876452      0.7236295      1.0850432      0.2518370      0.9580803      0.0122651      0.0000000      0.2346241      1.2425959      0.1882018      0.0069427
      0.3582931      1.0339551      1.1640674      1.4807662      0.9935480      0.4878557      0.7988060      0.0758210      0.7536618      0.9134126      0.3145781      0.8180898      0.0535269      0.0000000      0.2379936      1.2220196      0.1869858      0.0250303
      0.3086601      0.9940051      0.9077815      1.5633445      0.8017806      0.5070599      0.7251103      0.0393066      0.7185941      0.9543065      0.2635751      0.8389358      0.0206004      0.0000000      0.2530342      1.3419925      0.1736168      0.0453241
      0.1807065      0.9324673      0.8827310      1.4812394      0.9676293      0.5041085      0.6783351      0.0658928      0.7123021      0.8808751      0.2413742      0.8169747      0.0000000      0.0000000      0.2194899      1.1500312      0.2148709      0.0229479
      0.2215767      1.0622451      1.5077114      1.4311807      0.9830743      0.4634010      0.8188958      0.0840059      0.7460173      0.9154411      0.2712758      0.7878649      0.0717559      0.0000000      0.2254571      1.1803222      0.1500426      0.0183709
      0.2533296      1.0767454      1.0877626      1.5231421      0.9495484      0.5736480      0.8352228      0.0604582      0.7815855      0.9022957      0.3178930      0.9068463      0.0000000      0.0000000      0.2181197      1.2546207      0.1395517      0.0487271
      0.2705938      0.9322818      1.7740451      1.2377961      0.8280588      0.5886350      0.7175669      0.0817175      0.7034432      0.9596593      0.3071396      0.8283039      0.0490952      0.0000000      0.2321266      1.2646575      0.1410353      0.0259358
      0.2118211      1.0921940      0.9376951      1.5080327      0.9927149      0.4771013      0.8337771      0.1047979      0.7244234      1.0269645      0.3943302      0.8356389      0.0405553      0.0000000      0.2548447      1.2987630      0.1802956      0.0330585
      0.3313569      1.2348403      2.1434803      1.2238227      1.0894337      0.4984950      0.9111183      0.0837325      0.7851101      0.9592692      0.3715219      0.8637494      0.0350050      0.0000000      0.2057261      1.3200457      0.1210625      0.0000000
      0.2253084      1.0390520      1.7542101      1.3315701      0.9881254      0.5014039      0.7481053      0.0391381      0.7264426      1.0523272      0.2465414      0.8328295      0.0401663      0.0000000      0.2394289      1.2964634      0.1658377      0.0318796
      0.3328345      1.0325121      1.3691920      1.3591952      1.1127020      0.4240425      0.8491344      0.0861747      0.6886069      1.0499643      0.3184223      0.7994130      0.0537828      0.0000000      0.2428130      1.2637641      0.1981257      0.0301272
      0.3168778      1.0706999      1.0665225      1.6000994      0.9181064      0.5112056      0.7241773      0.0555869      0.6986176      0.9243658      0.2918298      0.7792694      0.0320097      0.0000000      0.2222240      1.3313715      0.1426917      0.0144869
      0.2896054      1.1290191      0.8491387      1.6084030      0.8760048      0.6092822      0.7883953      0.0895104      0.7445744      1.0053910      0.3122776      0.7868960      0.0744939      0.0000000      0.2203902      1.2493398      0.1766485      0.0391359
      0.2055257      0.9811315      1.5140238      1.3345948      0.9735550      0.5270324      0.7752088      0.0348465      0.7507436      1.0034692      0.2996291      0.8460118      0.0593775      0.0000000      0.2385136      1.3021661      0.1461491      0.0342884
      0.4052916      1.0915818      0.9311808      1.3935702      1.2035319      0.5533721      0.7003955      0.0700047      0.7287451      0.8819810      0.2458016      0.7744116      0.0815368      0.0000000      0.2055760      1.1813694      0.1760914      0.0144394
      0.2697608      1.0741928      1.5784943      1.3279916      1.0659059      0.5365606      0.7610807      0.0599916      0.7932431      0.9499560      0.3477645      0.6885352      0.1096496      0.0000000      0.2518245      1.2634025      0.1885741      0.0255704
      0.3633434      1.0260727      1.0087612      1.5011979      1.0005120      0.5114124      0.8457083      0.0687716      0.7087890      0.9725164      0.3194565      0.7817222      0.0670275      0.0000000      0.2029592      1.2687446      0.1614551      0.0070326
      0.3582788      1.1407630      1.9056468      1.2687199      1.0948417      0.4376114      0.8171331      0.0729509      0.6984246      1.0241668      0.2977666      0.7934022      0.0598218      0.0000000      0.2166244      1.3954678      0.1313032      0.0181598
      0.4185633      1.2859989      1.6275305      1.6121371      1.0376929      0.5455386      0.8488593      0.0590403      0.7466005      0.8637549      0.2423252      0.8362953      0.0000000      0.0000000      0.2153340      1.1577381      0.1564190      0.0539851
      0.2448142      1.1702892      1.2581078      1.7255236      0.8269860      0.6310501      0.7130952      0.0646686      0.6755736      0.9016126      0.2646218      0.8546727      0.0000000      0.0000000      0.2156037      1.3079413      0.1575177      0.0146988
      0.2386369      1.0878887      1.6523736      1.2672650      0.9820577      0.6028745      0.6886576      0.0624211      0.7511464      0.9928530      0.3270704      0.8500131      0.0331066      0.0000000      0.2192119      1.2164190      0.1625945      0.0368034
      0.3810371      1.1035166      1.6052417      1.5090754      0.9519649      0.5598220      0.7691726      0.0546137      0.7022068      0.9577616      0.3343994      0.7778552      0.0651832      0.0000000      0.2458823      1.1810006      0.1727816      0.0426201
      0.2564887      1.1710738      1.1683573      1.4977028      1.1288128      0.4442265      0.8147522      0.0888714      0.7331373      0.9383672      0.3215805      0.7608509      0.0380226      0.0000000      0.2150138      1.1551934      0.1680705      0.0007786
      0.2167324      0.9848201      0.6878427      1.5769229      0.9852397      0.4744540      0.7001913      0.0584271      0.7104334      0.9873655      0.3279980      0.8550846      0.0318650      0.0000000      0.2343210      1.3748243      0.1396805      0.0518436
      0.3371000      1.0916651      1.1160585      1.3527696      1.3063853      0.4369648      0.8617963      0.0856134      0.7577470      1.0097342      0.3477554      0.7987435      0.0740886      0.0000000      0.2185538      1.3671844      0.1691141      0.0263751
      0.1832429      1.0109587      0.7028930      1.5247624      1.1228429      0.4027972      0.8671603      0.0832053      0.7051469      0.9779996      0.2409499      0.8980892      0.0108700      0.0000000      0.2276573      1.3439968      0.1470232      0.0078559
      0.3781140      1.0538185      1.5145171      1.4016500      1.1018463      0.5652017      0.8448939      0.0875688      0.7366506      1.0371530      0.2919720      0.9164115      0.0000000      0.0000000      0.2582299      1.2511296      0.1368180      0.0256458
      0.4649063      1.4491568      1.4385097      1.6335136      1.4076071      0.5253657      1.0460924      0.1069773      0.7694501      0.9731676      0.2815278      0.8948765      0.0000000      0.0000000      0.2238049      1.2408892      0.1717721      0.0176844
      0.3215078      0.9699712      1.4447870      1.3359184      1.0696853      0.5230465      0.7840694      0.0295357      0.7105591      0.9133216      0.3335400      0.6644817      0.0832232      0.0000000      0.2466120      1.2190546      0.1592160      0.0227714
      0.4323424      1.1433418      1.5297403      1.3945812      1.1837995      0.5635793      0.7841013      0.0696494      0.7416725      0.9641883      0.2591446      0.8018534      0.0694172      0.0000000      0.2183776      1.2505690      0.1498910      0.0217514
      0.2996233      1.0559402      1.0440111      1.4299545      1.1496909      0.5775902      0.8307468      0.0688037      0.7674939      0.9972832      0.3179927      0.8743709      0.0503517      0.0000000      0.2316838      1.3256688      0.1514870      0.0227372
      0.2335971      1.1494474      1.3201109      1.6659994      0.9772961      0.5958915      0.7468127      0.0571604      0.7859602      0.9244711      0.3156163      0.9455901      0.0041377      0.0000000      0.2185611      1.2722948      0.1320981      0.0115564
      0.2582547      1.2656945      1.9689837      1.6257434      0.9426497      0.5321605      0.8810173      0.0813564      0.7404562      0.9900722      0.3168186      0.8955151      0.0226909      0.0000000      0.2200473      1.3708984      0.1379551      0.0259288
      0.4441040      1.1435419      2.0068076      1.4792877      1.1749009      0.4607929      0.8988903      0.0512130      0.7499323      0.9649153      0.3056028      0.9451103      0.0000000      0.0000000      0.2171250      1.1989038      0.1531834      0.0146120
      0.3549657      1.1147145      1.5034854      1.4123158      0.8917351      0.5756968      0.7864456      0.0276440      0.7075582      0.9107640      0.2802506      0.8161402      0.0261367      0.0000000      0.2417974      1.3447686      0.1467065      0.0336757
      0.3823379      1.3006417      1.3904854      1.5469043      1.0188296      0.5523175      0.9005215      0.0780626      0.7625349      0.8721620      0.2674201      0.8065457      0.0704865      0.0000000      0.2256555      1.2011997      0.1381983      0.0326831
      0.3176768      1.0661646      1.4572986      1.5486057      0.8664346      0.5997652      0.6602581      0.0366702      0.7168260      0.9250321      0.2712014      0.7954787      0.0246955      0.0000000      0.2131630      1.2685980      0.1631692      0.0392052
      0.2617103      1.0151206      0.7883774      1.5325823      1.0398864      0.5148853      0.7795734      0.0527087      0.7290570      0.9300144      0.3524709      0.7095114      0.0465475      0.0000000      0.2289385      1.2169538      0.1712101      0.0000000
      0.2982443      0.9872602      1.3847524      1.2512628      1.1059773      0.3629673      0.8135242      0.0553797      0.6731424      0.9718756      0.2632982      0.7921710      0.0634162      0.0000000      0.2273956      1.1443106      0.1714523      0.0211426
      0.2999236      1.0156556      1.3743442      1.4402577      1.0444916      0.4926238      0.8861973      0.0566744      0.7232840      1.0698713      0.3154933      0.8219055      0.0451139      0.0000000      0.2157941      1.3991464      0.1581099      0.0208513
      0.2322327      0.8959634      1.0044852      1.2316973      0.9914849      0.4162726      0.7876270      0.0512320      0.6975537      0.9113039      0.3288313      0.7753654      0.0345315      0.0000000      0.1995660      1.3763241      0.1470239      0.0000000
      0.3210856      1.3392912      1.4675258      1.7661806      1.2675257      0.6745320      0.8983327      0.1001607      0.7424933      1.0801954      0.3001124      0.8665222      0.0621568      0.0000000      0.2379244      1.1693614      0.1440861      0.0204993
      0.1839356      1.0483279      0.9300588      1.5032675      0.8279539      0.4801817      0.6665239      0.0712738      0.7031027      0.9239327      0.3269859      0.8335587      0.0274170      0.0000000      0.2388871      1.3090003      0.1598798      0.0467941
      0.2117149      0.8619061      1.3230860      1.1155536      1.0044211      0.3027427      0.7716886      0.0317004      0.7411888      0.8156767      0.2910536      0.7928244      0.0040095      0.0000000      0.2188483      1.2267644      0.1401044      0.0373412
      0.3868820      1.1050124      1.4218175      1.5259464      0.9499288      0.5426981      0.8328058      0.0749176      0.7502582      1.0148791      0.3574812      0.8777859      0.0297516      0.0000000      0.1980341      1.3813493      0.1376700      0.0040936
      0.3922413      1.0265381      1.1298916      1.4790374      1.0476286      0.4861591      0.8391152      0.0562097      0.7541168      0.9524404      0.3006275      0.9360876      0.0187448      0.0000000      0.2643773      1.2591799      0.1883386      0.0057379
      0.3095824      1.1455363      1.3997428      1.4719092      1.1169997      0.5515720      0.7500702      0.0849105      0.7447526      1.0276766      0.3167282      0.8640558      0.0531713      0.0000000      0.2179161      1.2618492      0.1947864      0.0308455
