FORPRINT: Tue May 20 12:35:07 2014
  5.40610e-10  3.03861e-10
      0.00000         -NaN
  2.61074e-11  1.03612e-10
  6.14684e-10  1.04453e-10
      0.00000         -NaN
  8.65752e-11  4.63431e-11
