FORPRINT: Tue May 20 12:40:39 2014
  4.38111e-10  2.89839e-10
      0.00000         -NaN
  9.80707e-11  1.15000e-10
      0.00000         -NaN
  2.48632e-10  1.07292e-10
  2.18556e-10  1.12463e-10
