      0.0000000	4.86764e-02
      0.1043786	3.89147e-02
      0.3864221	2.00517e-01
      0.1925730	7.81935e-02
           -NaN	nan
      0.1003141	3.93451e-02
      0.1364983	3.43893e-02
      0.0517969	1.47910e-02
      0.2834219	1.94629e-02
      0.4882738	4.20094e-02
      0.1536441	3.30606e-02
      0.4167832	5.18095e-02
      0.0000000	1.73770e-02
      0.0000000	nan
      0.1579124	2.15601e-02
      1.4143072	1.35913e-01
      0.1156399	2.26516e-02
      0.0000000	nan
