FORPRINT: Tue May 20 13:02:46 2014
  2.43341e-09  1.00146e-09
  3.47943e-09  8.25461e-10
      0.00000         -NaN
  3.79012e-09  3.43718e-10
  6.51561e-10  3.73977e-10
  1.52665e-09  5.57609e-10
